NAME,CZ,LOGMSTAR,LOGMH,RADEG,DEDEG,GRPCZ,CCR,CCB
ECO02187,6203.9,9.33,11.16,162.535,8.861,6162.8,1.07,1.0
ECO02188,3802.9,10.05,11.36,172.26,17.232,3813.2,1.05,1.0
ECO02189,6339.8,9.07,11.03,227.05,20.475,6339.8,1.1,1.0
ECO02190,4269.1,9.07,10.89,213.738,21.708,4269.1,1.09,1.0
ECO02191,6457.6,8.95,11.0,224.933,20.079,6457.6,1.08,1.0
ECO02192,6325.9,9.71,11.1,163.059,10.259,6325.9,1.02,1.0
ECO02193,6945.3,9.23,11.13,216.138,21.263,6945.3,1.11,1.0
ECO02194,5318.1,10.13,11.59,219.015,21.846,5305.4,1.08,1.0
ECO02195,5232.8,9.35,11.59,219.018,21.818,5305.4,1.1,1.0
ECO02196,5365.4,9.65,11.59,219.052,21.864,5305.4,1.07,1.0
ECO02197,4869.8,8.65,10.79,227.316,19.849,4869.8,1.37,1.0
ECO02198,5286.0,8.73,10.93,216.016,22.588,5286.0,1.16,1.0
ECO02199,6114.2,10.69,13.19,172.266,9.112,6155.3,1.03,1.0
ECO02200,4231.8,8.71,10.75,236.415,16.496,4231.8,1.42,1.0
ECO02201,5436.2,8.61,10.96,218.619,21.949,5376.5,1.15,1.0
ECO02202,5316.9,8.89,10.96,218.808,21.994,5376.5,1.38,1.0
ECO02203,6924.3,9.57,13.52,183.819,24.037,6699.1,1.05,1.0
ECO02204,6681.2,10.01,13.52,183.929,24.004,6699.1,1.05,1.0
ECO02205,6698.9,10.53,11.95,169.34,25.438,6693.6,1.06,1.0
ECO02206,4322.0,8.93,10.88,214.782,22.771,4322.0,1.11,1.0
ECO02207,6998.6,9.15,11.05,173.361,24.054,6998.6,1.11,1.0
ECO02208,6362.4,9.11,11.12,227.189,18.934,6362.4,1.14,1.0
ECO02209,7316.2,8.83,10.94,185.796,23.977,7316.2,1.09,1.0
ECO02210,6068.5,10.79,13.19,172.277,8.989,6155.3,1.03,1.0
ECO02211,7211.8,9.01,10.96,199.26,23.292,7211.8,1.12,1.0
ECO02212,6556.1,9.65,11.36,183.677,24.981,6556.1,1.08,1.0
ECO02213,7057.2,8.83,10.89,207.13,23.272,7057.2,1.14,1.0
ECO02214,7326.9,8.83,10.93,185.423,24.824,7326.9,1.15,1.0
ECO02215,6730.5,9.25,11.35,185.682,24.82,6730.5,1.12,1.0
ECO02216,6313.9,9.49,10.98,184.162,24.37,6313.9,1.06,1.0
ECO02217,6795.1,9.15,11.06,194.69,24.234,6795.1,1.07,1.0
ECO02218,6451.9,10.09,11.99,182.279,25.237,6482.5,1.05,1.0
ECO02219,6897.6,9.51,12.58,185.294,25.325,6906.0,1.05,1.0
ECO02220,6985.8,8.87,12.58,185.304,25.314,6906.0,1.08,1.0
ECO02221,5809.1,10.33,11.86,172.305,19.772,5784.6,1.07,1.0
ECO02222,6285.5,9.09,11.06,196.641,24.963,6285.5,1.08,1.0
ECO02223,6774.6,9.09,11.07,184.791,25.297,6774.6,1.13,1.0
ECO02224,6172.5,8.95,11.11,173.358,24.873,6172.5,1.13,1.0
ECO02225,3114.6,8.59,10.81,174.062,25.435,3114.6,1.31,1.0
ECO02226,6842.3,9.07,10.94,182.726,25.253,6842.3,1.08,1.0
ECO02227,6715.5,8.73,10.97,182.525,25.644,6715.5,1.09,1.0
ECO02228,6382.2,9.07,11.11,184.185,25.692,6393.2,1.13,1.0
ECO02229,7098.9,9.55,11.2,184.525,25.711,6989.0,1.1,1.0
ECO02230,7419.9,9.47,11.27,184.802,25.715,7399.9,1.14,1.0
ECO02231,7094.0,9.35,11.23,197.988,24.701,7094.0,1.12,1.0
ECO02232,2913.8,9.77,11.31,136.226,25.004,2913.8,1.08,1.0
ECO02233,6810.4,10.85,11.98,172.348,28.544,6810.4,1.03,1.0
ECO02234,7000.7,9.33,11.05,207.004,23.662,7000.7,1.08,1.0
ECO02235,7103.2,8.85,11.39,184.84,25.769,6884.6,1.09,1.0
ECO02236,7369.7,9.49,11.08,196.436,25.385,7369.7,1.11,1.0
ECO02237,6911.3,9.01,11.04,199.005,25.056,6911.3,1.13,1.0
ECO02238,7279.7,8.65,10.94,183.653,26.113,7279.7,1.16,1.0
ECO02239,6767.0,8.91,10.91,184.508,26.081,6767.0,1.13,1.0
ECO02240,6702.6,9.09,11.04,184.944,26.075,6702.6,1.1,1.0
ECO02241,7095.7,9.77,11.21,186.442,26.083,7095.7,1.06,1.0
ECO02242,6143.1,9.65,11.63,168.375,23.177,6199.8,1.15,1.0
ECO02243,7309.9,9.37,11.05,186.873,26.103,7309.9,1.11,1.0
ECO02244,2746.2,9.75,11.37,172.371,24.093,2746.2,1.07,1.0
ECO02245,6280.7,9.73,12.88,164.286,24.181,6198.2,1.11,1.0
ECO02246,6284.8,8.93,11.03,169.243,23.192,6284.8,1.13,1.0
ECO02247,7445.3,9.11,10.98,170.346,24.123,7445.3,1.08,1.0
ECO02248,7130.6,9.07,11.01,169.418,23.656,7130.6,1.07,1.0
ECO02249,6718.8,9.65,11.23,169.465,23.755,6718.8,1.14,1.0
ECO02250,6614.8,10.33,11.44,169.641,23.714,6614.8,1.09,1.0
ECO02251,6867.4,9.91,11.31,170.995,23.849,6867.4,1.11,1.0
ECO02252,5691.2,8.97,12.04,161.259,22.054,5692.4,1.07,1.0
ECO02253,5782.3,9.11,10.92,161.773,22.136,5782.3,1.08,1.0
ECO02254,6799.6,9.61,12.35,168.096,23.169,6777.6,1.06,1.0
ECO02255,6438.4,10.07,11.73,172.438,22.127,6428.5,1.03,1.0
ECO02256,6777.4,9.09,10.98,169.762,23.188,6777.4,1.08,1.0
ECO02257,6301.1,8.63,10.88,170.868,23.372,6301.1,1.14,1.0
ECO02258,6899.8,9.01,10.99,170.679,23.766,6899.8,1.11,1.0
ECO02259,6940.3,10.31,11.51,171.996,25.272,6940.3,1.16,1.0
ECO02260,5726.0,8.97,11.01,171.073,24.343,5726.0,1.1,1.0
ECO02261,7013.0,8.75,12.02,172.598,24.293,6901.3,1.09,1.0
ECO02262,7127.0,8.87,12.5,171.26,23.846,6999.7,1.08,1.0
ECO02263,6059.0,9.17,12.18,172.424,24.864,6118.2,1.05,1.0
ECO02264,6225.6,9.11,11.05,172.476,25.131,6225.6,1.09,1.0
ECO02265,7017.0,9.09,11.0,171.867,25.495,7017.0,1.06,1.0
ECO02266,6177.4,10.45,12.18,172.464,24.938,6118.2,1.01,1.0
ECO02267,7166.7,9.81,11.11,170.464,24.608,7166.7,1.07,1.0
ECO02268,6245.1,9.09,11.01,170.798,24.745,6196.0,1.09,1.0
ECO02269,5199.2,9.81,11.12,209.506,19.686,5199.2,1.06,1.0
ECO02270,6653.1,9.29,10.99,177.341,21.355,6653.1,1.08,1.0
ECO02271,7449.1,10.41,11.68,169.651,24.868,7449.1,1.06,1.0
ECO02272,7171.2,9.13,10.91,181.774,21.462,7171.2,1.09,1.0
ECO02273,6086.6,9.05,10.94,201.308,20.718,6086.6,1.09,1.0
ECO02274,6723.5,9.17,11.15,199.435,20.999,6723.5,1.13,1.0
ECO02275,6508.2,8.99,10.93,171.966,21.409,6508.2,1.04,1.0
ECO02276,6699.0,9.95,11.17,182.128,21.927,6699.0,1.05,1.0
ECO02277,6946.6,10.63,12.02,172.554,24.17,6901.3,1.04,1.0
ECO02278,5478.9,9.17,11.09,205.692,20.231,5478.9,1.12,1.0
ECO02279,5728.0,8.95,10.98,230.999,15.161,5728.0,1.13,1.0
ECO02280,6134.6,9.53,11.11,179.562,21.9,6169.5,1.06,1.0
ECO02281,7278.5,9.21,11.62,182.238,21.889,7223.0,1.11,1.0
ECO02282,2574.3,8.69,10.82,197.602,21.575,2574.3,1.24,1.0
ECO02283,6874.6,9.69,12.72,200.655,21.312,6842.3,1.04,1.0
ECO02284,6746.0,9.13,10.94,195.523,21.651,6746.0,1.06,1.0
ECO02285,6922.8,9.95,11.28,185.417,22.352,6830.8,1.05,1.0
ECO02286,6725.0,9.39,11.13,200.819,21.302,6725.0,1.14,1.0
ECO02287,6854.9,8.79,10.88,179.267,22.313,6854.9,1.16,1.0
ECO02288,7350.3,10.03,11.66,172.59,44.164,7387.1,1.06,1.0
ECO02289,6820.5,8.67,10.9,198.373,21.844,6820.5,1.16,1.0
ECO02290,3180.5,8.77,10.91,172.296,22.295,3180.5,1.12,1.0
ECO02291,6525.4,9.41,11.09,172.352,22.4,6525.4,1.08,1.0
ECO02292,6641.2,9.35,11.42,172.683,22.363,6608.7,1.09,1.0
ECO02293,6576.1,9.13,11.42,172.623,22.396,6608.7,1.12,1.0
ECO02294,6507.8,9.11,10.99,178.992,22.639,6507.8,1.06,1.0
ECO02295,6171.3,9.69,11.34,168.931,22.085,6171.3,1.08,1.0
ECO02296,6775.9,8.95,11.92,184.771,22.333,6658.7,1.11,1.0
ECO02297,6742.8,9.19,11.28,182.253,22.688,6783.6,1.13,1.0
ECO02298,6824.5,9.09,11.28,182.285,22.697,6783.6,1.12,1.0
ECO02299,6015.4,9.65,11.23,172.624,9.388,6015.4,1.11,1.0
ECO02300,6667.9,9.03,10.99,173.766,22.515,6667.9,1.09,1.0
ECO02301,6795.5,8.99,10.98,175.079,22.407,6795.5,1.07,1.0
ECO02302,6554.6,9.75,11.92,184.837,22.325,6658.7,1.08,1.0
ECO02303,6645.9,8.85,10.96,185.94,22.885,6645.9,1.09,1.0
ECO02304,4744.7,10.17,11.37,213.269,20.401,4744.7,1.16,1.0
ECO02305,5064.6,9.55,12.51,213.306,20.424,5054.5,1.05,1.0
ECO02306,6454.7,9.41,11.19,169.561,22.422,6454.7,1.15,1.0
ECO02307,7049.1,8.91,11.04,171.4,22.756,7055.1,1.03,1.0
ECO02308,6771.6,8.97,10.87,170.091,22.579,6771.6,1.12,1.0
ECO02309,5470.9,8.59,10.83,170.212,22.633,5470.9,1.27,1.0
ECO02310,6519.4,9.73,11.29,172.657,3.756,6519.4,1.07,1.0
ECO02311,6982.4,8.69,11.91,174.154,22.916,6973.2,1.17,1.0
ECO02312,5208.4,9.87,11.18,168.622,22.49,5208.4,1.07,1.0
ECO02313,6569.5,9.53,11.2,169.396,22.494,6569.5,1.13,1.0
ECO02314,6483.7,9.47,12.85,179.472,23.225,6489.4,1.04,1.0
ECO02315,6772.4,9.41,11.03,178.68,23.16,6772.4,1.08,1.0
ECO02316,7324.0,8.79,10.93,184.706,23.289,7324.0,1.1,1.0
ECO02317,6565.5,8.83,10.94,197.46,22.803,6565.5,1.13,1.0
ECO02318,6905.2,9.39,11.07,198.766,22.59,6905.2,1.12,1.0
ECO02319,5021.8,8.83,10.84,213.99,20.746,5021.8,1.19,1.0
ECO02320,6643.8,9.55,11.04,168.457,22.811,6694.4,1.06,1.0
ECO02321,6063.7,9.93,11.69,172.753,20.469,6063.7,1.04,1.0
ECO02322,6770.8,9.21,12.85,178.214,23.595,6652.7,1.11,1.0
ECO02323,6518.3,9.43,11.09,182.972,23.644,6518.3,1.11,1.0
ECO02324,7449.8,9.89,11.22,183.109,23.728,7408.8,1.03,1.0
ECO02325,6611.2,8.87,10.93,213.317,21.126,6611.2,1.09,1.0
ECO02326,4557.9,8.77,11.74,170.672,20.684,4457.2,1.15,1.0
ECO02327,4523.2,8.85,11.74,170.7,20.742,4457.2,1.13,1.0
ECO02328,6879.1,9.15,11.13,230.579,17.026,6879.1,1.15,1.0
ECO02329,6303.2,8.85,12.86,172.215,20.808,6232.8,1.14,1.0
ECO02330,6702.4,9.37,12.11,176.659,21.089,6719.0,1.03,1.0
ECO02331,5427.3,8.05,11.13,171.988,20.792,5419.9,1.53,1.0
ECO02332,4116.2,10.01,11.53,172.765,20.236,4129.6,1.08,1.0
ECO02333,5469.4,8.63,11.13,171.973,20.809,5419.9,1.1,1.0
ECO02334,5363.1,8.73,11.13,171.873,20.783,5419.9,1.1,1.0
ECO02335,6849.7,9.25,11.49,178.476,21.25,6842.9,1.14,1.0
ECO02336,5713.8,8.91,10.86,186.692,21.263,5713.8,1.15,1.0
ECO02337,6935.3,9.51,11.02,192.833,21.23,6935.3,1.07,1.0
ECO02338,7067.5,10.21,12.97,183.238,21.427,7153.8,1.08,1.0
ECO02339,7422.0,8.95,10.92,181.67,21.293,7422.0,1.06,1.0
ECO02340,6405.0,8.83,10.92,195.588,21.071,6405.0,1.09,1.0
ECO02341,6998.0,10.21,13.01,199.375,20.684,6826.8,1.08,1.0
ECO02342,6541.6,8.83,11.91,173.458,21.422,6538.8,1.14,1.0
ECO02343,4070.8,9.83,12.62,136.326,18.442,4094.6,1.05,1.0
ECO02344,6393.3,11.05,12.45,172.779,22.768,6393.3,1.02,1.0
ECO02345,6639.1,8.81,10.87,199.136,21.117,6639.1,1.16,1.0
ECO02346,6284.3,9.47,10.97,173.612,21.352,6284.3,1.06,1.0
ECO02347,7048.1,8.97,11.08,200.565,21.078,7048.1,1.14,1.0
ECO02348,6829.4,8.91,10.9,173.833,21.458,6829.4,1.14,1.0
ECO02349,6054.0,8.97,11.67,201.929,20.978,5966.9,1.08,1.0
ECO02350,7214.6,10.33,11.62,182.231,21.778,7223.0,1.11,1.0
ECO02351,6571.6,8.85,10.88,179.255,21.167,6571.6,1.13,1.0
ECO02352,4004.2,8.85,10.9,179.38,21.226,4004.2,1.14,1.0
ECO02353,6984.7,8.87,10.92,198.043,21.22,6984.7,1.09,1.0
ECO02354,6723.9,8.73,11.03,198.243,21.135,6663.3,1.14,1.0
ECO02355,3842.1,9.65,11.19,172.778,21.281,3842.1,1.1,1.0
ECO02356,5515.6,9.59,11.21,206.235,20.277,5515.6,1.15,1.0
ECO02357,7176.0,9.07,11.62,182.18,21.742,7223.0,1.07,1.0
ECO02358,6990.0,8.65,10.87,232.631,14.92,6990.0,1.17,1.0
ECO02359,4602.9,9.11,10.94,171.764,21.233,4602.9,1.11,1.0
ECO02360,6828.4,9.47,11.25,184.912,22.153,6828.4,1.1,1.0
ECO02361,5739.9,8.51,10.96,202.54,21.312,5727.8,1.17,1.0
ECO02362,7074.4,9.51,11.1,182.029,22.101,7074.4,1.11,1.0
ECO02363,7251.8,9.43,11.81,182.366,22.105,7224.5,1.09,1.0
ECO02364,7223.6,10.07,11.81,182.321,22.25,7224.5,1.06,1.0
ECO02365,6738.8,8.95,11.28,185.51,22.246,6830.8,1.13,1.0
ECO02366,6919.5,10.15,13.11,172.835,28.201,6942.4,1.1,1.0
ECO02367,6686.5,9.11,11.07,193.141,22.065,6686.5,1.13,1.0
ECO02368,6756.2,9.41,11.16,198.606,21.587,6756.2,1.13,1.0
ECO02369,6735.7,8.85,10.96,192.853,21.572,6735.7,1.13,1.0
ECO02370,6670.1,9.83,11.11,199.418,21.501,6670.1,1.06,1.0
ECO02371,5615.6,8.53,10.82,214.6,19.576,5615.6,1.27,1.0
ECO02372,7004.2,9.35,11.02,178.707,22.103,7004.2,1.04,1.0
ECO02373,6794.6,9.03,11.13,185.564,22.508,6794.6,1.15,1.0
ECO02374,5651.6,10.05,11.35,203.455,21.229,5651.6,1.17,1.0
ECO02375,6066.2,9.45,11.19,168.738,21.856,6066.2,1.1,1.0
ECO02376,6787.9,9.17,11.21,179.335,22.162,6793.2,1.14,1.0
ECO02377,6866.7,11.07,13.11,172.925,28.154,6942.4,1.02,1.0
ECO02378,6204.5,9.01,11.11,179.448,22.02,6169.5,1.11,1.0
ECO02379,5680.1,8.91,10.87,202.55,21.602,5680.1,1.1,1.0
ECO02380,4986.7,9.77,11.08,213.532,20.025,4986.7,1.06,1.0
ECO02381,6957.6,8.71,10.92,230.389,15.868,6957.6,1.1,1.0
ECO02382,6342.0,8.79,10.92,167.944,22.143,6342.0,1.1,1.0
ECO02383,3134.5,8.79,10.9,210.5,20.502,3134.5,1.14,1.0
ECO02384,6358.5,9.41,11.19,168.772,22.191,6358.5,1.13,1.0
ECO02385,6536.2,9.73,11.14,173.138,22.116,6536.2,1.08,1.0
ECO02386,6698.9,9.07,10.82,171.701,22.558,6698.9,1.16,1.0
ECO02387,6382.7,8.83,10.95,181.036,22.599,6382.7,1.15,1.0
ECO02388,6483.5,10.91,12.21,172.922,3.488,6483.5,1.01,1.0
ECO02389,6726.1,9.41,11.12,182.571,22.489,6726.1,1.14,1.0
ECO02390,5715.8,9.61,12.06,161.362,21.815,5741.3,1.1,1.0
ECO02391,6618.5,8.95,11.55,167.381,22.428,6431.7,1.06,1.0
ECO02392,5350.8,9.03,10.97,169.016,22.621,5350.8,1.11,1.0
ECO02393,7314.5,10.29,11.38,183.506,23.01,7314.5,1.07,1.0
ECO02394,6622.0,8.89,11.0,198.673,22.472,6622.0,1.11,1.0
ECO02395,4980.2,9.13,11.07,213.154,20.581,4991.4,1.11,1.0
ECO02396,7253.5,9.19,11.09,213.174,20.696,7253.5,1.13,1.0
ECO02397,6488.0,8.97,11.05,169.785,22.39,6488.0,1.09,1.0
ECO02398,3632.8,8.89,10.85,235.72,15.175,3632.8,1.18,1.0
ECO02399,7022.9,10.75,13.11,172.973,28.358,6942.4,1.01,1.0
ECO02400,5721.3,9.29,11.07,171.188,22.872,5721.3,1.12,1.0
ECO02401,6891.3,9.05,11.31,177.74,23.309,7015.3,1.09,1.0
ECO02402,6398.6,8.73,10.95,171.922,23.24,6398.6,1.11,1.0
ECO02403,5607.5,8.55,10.8,171.505,22.868,5607.5,1.36,1.0
ECO02404,7075.8,9.23,11.31,177.9,23.342,7015.3,1.14,1.0
ECO02405,6919.6,9.47,11.01,197.905,22.993,6919.6,1.06,1.0
ECO02406,6925.9,9.43,11.16,198.051,22.868,6925.9,1.13,1.0
ECO02407,7238.3,9.17,11.05,199.54,22.859,7238.3,1.07,1.0
ECO02408,4777.7,9.25,11.99,213.416,20.932,4784.5,1.09,1.0
ECO02409,5492.4,9.11,11.07,215.306,20.715,5492.4,1.13,1.0
ECO02410,5697.5,10.61,12.78,173.056,0.819,5762.1,1.0,1.0
ECO02411,6886.9,9.17,11.06,171.877,23.359,6886.9,1.09,1.0
ECO02412,7338.2,9.55,11.65,168.132,23.272,7338.2,1.09,1.0
ECO02413,6734.5,8.77,12.2,182.509,23.854,6695.2,1.19,1.0
ECO02414,6789.2,9.71,12.2,182.589,23.812,6695.2,1.09,1.0
ECO02415,6758.4,9.71,13.52,183.988,23.868,6699.1,1.06,1.0
ECO02416,7252.7,9.63,11.63,184.361,23.904,7202.8,1.06,1.0
ECO02417,6668.6,8.73,10.95,185.522,23.885,6668.6,1.13,1.0
ECO02418,5705.3,8.93,10.93,194.477,23.516,5705.3,1.13,1.0
ECO02419,6706.9,9.27,11.3,168.691,23.405,6726.6,1.09,1.0
ECO02420,6409.0,10.27,13.27,169.579,23.421,6524.2,1.14,1.0
ECO02421,6934.9,10.79,12.18,173.09,28.048,6875.4,1.01,1.0
ECO02422,6329.6,9.41,13.27,169.565,23.482,6524.2,1.06,1.0
ECO02423,6481.8,10.31,13.27,169.595,23.541,6524.2,1.08,1.0
ECO02424,6909.4,8.89,11.89,171.057,23.615,6795.6,1.08,1.0
ECO02425,7285.6,9.29,11.08,171.414,23.695,7285.6,1.12,1.0
ECO02426,6374.2,9.11,11.0,171.806,23.77,6374.2,1.12,1.0
ECO02427,7424.0,9.09,11.14,172.56,23.802,7424.0,1.13,1.0
ECO02428,7431.2,9.35,11.04,170.816,24.035,7431.2,1.11,1.0
ECO02429,6700.6,9.63,11.3,168.863,23.335,6700.6,1.08,1.0
ECO02430,6982.4,10.01,11.33,168.907,23.423,6982.4,1.16,1.0
ECO02431,6619.4,9.11,10.91,169.364,23.347,6619.4,1.02,1.0
ECO02432,5261.8,9.47,11.2,173.09,5.173,5261.8,1.1,1.0
ECO02433,6384.2,8.79,10.99,172.164,23.671,6384.5,1.16,1.0
ECO02434,7318.9,9.23,11.19,172.402,23.732,7318.9,1.11,1.0
ECO02435,6985.1,9.51,11.09,198.223,23.635,6985.1,1.12,1.0
ECO02436,6192.6,9.03,11.02,169.027,23.91,6192.6,1.07,1.0
ECO02437,7265.0,10.03,11.38,171.018,24.097,7265.0,1.1,1.0
ECO02438,6774.5,10.07,11.29,183.967,24.346,6774.5,1.08,1.0
ECO02439,6812.4,9.95,11.25,185.664,24.33,6812.4,1.06,1.0
ECO02440,6229.4,8.61,10.87,172.029,24.176,6229.4,1.18,1.0
ECO02441,6846.1,8.89,10.89,169.643,23.965,6846.1,1.09,1.0
ECO02442,7126.1,9.01,11.86,171.397,24.027,7121.0,1.1,1.0
ECO02443,5826.8,10.65,12.78,173.09,0.804,5762.1,1.01,1.0
ECO02444,7181.4,9.01,11.86,171.451,24.093,7121.0,1.14,1.0
ECO02445,6691.7,8.95,10.94,168.401,24.207,6691.7,1.11,1.0
ECO02446,6989.3,9.05,10.87,173.447,24.317,6989.3,1.1,1.0
ECO02447,6811.0,9.91,11.24,183.882,24.729,6811.0,1.11,1.0
ECO02448,6424.0,8.93,10.9,184.586,24.585,6424.0,1.07,1.0
ECO02449,7349.5,8.87,10.93,184.807,24.683,7349.5,1.13,1.0
ECO02450,7306.9,8.87,11.74,185.326,24.713,7313.0,1.09,1.0
ECO02451,6984.5,8.75,10.92,197.533,24.166,6984.5,1.16,1.0
ECO02452,6759.6,9.67,11.32,170.365,24.405,6759.6,1.08,1.0
ECO02453,7050.2,9.21,10.91,183.016,25.119,7050.2,1.08,1.0
ECO02454,2856.4,8.89,11.93,136.36,25.551,2766.2,1.13,1.0
ECO02455,5973.5,10.27,11.8,173.173,20.439,5973.5,1.03,1.0
ECO02456,6851.4,10.23,12.5,171.179,24.001,6999.7,1.11,1.0
ECO02457,6744.4,9.11,12.02,172.642,24.219,6901.3,1.13,1.0
ECO02458,6795.0,9.23,11.11,174.379,24.68,6795.0,1.12,1.0
ECO02459,6682.8,10.05,11.57,184.858,25.038,6701.4,1.08,1.0
ECO02460,6390.0,9.39,11.99,182.164,25.128,6482.5,1.06,1.0
ECO02461,6741.1,10.23,11.42,169.322,24.641,6741.1,1.16,1.0
ECO02462,7438.9,9.09,10.97,170.265,24.772,7438.9,1.12,1.0
ECO02463,6146.9,8.71,11.01,170.873,24.887,6196.0,1.18,1.0
ECO02464,6113.3,8.83,11.07,182.763,25.516,6163.0,1.14,1.0
ECO02465,4622.6,9.01,11.86,215.32,22.042,4661.6,1.12,1.0
ECO02466,6045.5,9.69,11.44,173.196,20.038,6089.9,1.07,1.0
ECO02467,6616.9,8.67,10.9,216.864,21.65,6616.9,1.17,1.0
ECO02468,7284.1,10.33,11.49,170.493,24.787,7325.0,1.08,1.0
ECO02469,6771.3,9.79,11.15,183.476,25.169,6771.3,1.06,1.0
ECO02470,6838.1,9.35,11.21,184.488,25.076,6838.1,1.16,1.0
ECO02471,6212.7,8.33,11.07,182.706,25.583,6163.0,1.26,1.0
ECO02472,6879.2,8.89,11.2,184.56,25.618,6989.0,1.09,1.0
ECO02473,6886.7,9.41,13.35,182.061,25.41,6565.4,1.06,1.0
ECO02474,6631.6,9.29,13.35,182.075,25.594,6565.4,1.09,1.0
ECO02475,7180.9,9.61,12.58,185.219,25.43,6906.0,1.09,1.0
ECO02476,6873.2,9.25,11.06,193.968,25.183,6873.2,1.08,1.0
ECO02477,7327.5,10.23,11.73,173.219,43.515,7317.2,1.06,1.0
ECO02478,7107.0,9.47,11.04,196.362,25.191,7107.0,1.09,1.0
ECO02479,6872.9,10.15,12.58,184.892,25.586,6906.0,1.17,1.0
ECO02480,6800.3,9.97,12.58,185.089,25.6,6906.0,1.05,1.0
ECO02481,6956.5,9.85,12.58,185.125,25.515,6906.0,1.16,1.0
ECO02482,6805.6,10.01,11.22,183.173,25.996,6805.6,1.1,1.0
ECO02483,7422.9,9.69,11.17,184.632,25.999,7422.9,1.09,1.0
ECO02484,6799.6,10.65,12.96,203.181,18.176,6886.1,1.03,1.0
ECO02485,6983.3,9.73,12.96,203.13,18.165,6886.1,1.08,1.0
ECO02486,6726.2,9.31,12.96,203.256,18.107,6886.1,1.06,1.0
ECO02487,6850.3,9.41,11.39,184.871,25.899,6884.6,1.06,1.0
ECO02488,5267.4,10.31,11.42,173.218,5.727,5267.4,1.12,1.0
ECO02489,6638.0,9.23,11.71,186.293,25.88,6643.3,1.09,1.0
ECO02490,6663.5,9.71,12.01,201.336,18.402,6644.3,1.07,1.0
ECO02491,6999.5,9.21,10.98,199.33,25.215,6999.5,1.07,1.0
ECO02492,5509.4,9.07,11.04,216.057,22.796,5509.4,1.09,1.0
ECO02493,4632.0,8.67,10.8,215.3,22.883,4632.0,1.37,1.0
ECO02494,6569.8,8.71,10.93,201.975,18.255,6569.8,1.1,1.0
ECO02495,6258.5,9.39,11.1,211.495,17.171,6258.5,1.06,1.0
ECO02496,6719.2,9.05,11.07,201.255,18.712,6719.2,1.08,1.0
ECO02497,5226.5,10.13,11.33,173.25,6.716,5226.5,1.06,1.0
ECO02498,5079.7,9.33,10.9,212.294,17.292,5079.7,1.08,1.0
ECO02499,4862.2,9.89,13.62,212.516,17.406,5308.8,1.04,1.0
ECO02500,6397.5,8.83,10.91,225.396,14.876,6397.5,1.1,1.0
ECO02501,6823.2,8.95,10.92,201.469,19.082,6823.2,1.06,1.0
ECO02502,7043.4,9.57,11.25,202.897,18.917,7043.4,1.07,1.0
ECO02503,7158.5,9.71,11.19,201.454,19.097,7158.5,1.07,1.0
ECO02504,5463.8,9.39,11.03,236.971,12.512,5463.8,1.08,1.0
ECO02505,6798.1,9.67,11.28,198.434,19.847,6798.1,1.08,1.0
ECO02506,6761.0,9.65,11.07,201.663,19.556,6761.0,1.07,1.0
ECO02507,7327.5,8.47,10.93,213.635,17.983,7327.5,1.16,1.0
ECO02508,6876.2,10.83,12.49,173.316,24.447,6934.0,1.0,1.0
ECO02509,6326.4,8.93,11.05,223.436,15.835,6326.4,1.07,1.0
ECO02510,6895.1,8.85,10.92,229.544,14.448,6895.1,1.09,1.0
ECO02511,6713.2,8.87,10.82,231.337,14.01,6713.2,1.21,1.0
ECO02512,7063.3,8.75,11.04,234.696,14.071,7063.3,1.09,1.0
ECO02513,7157.5,10.09,12.96,203.363,18.171,6886.1,1.1,1.0
ECO02514,4625.3,9.09,11.01,212.094,16.93,4625.3,1.07,1.0
ECO02515,6797.7,9.47,13.01,199.437,20.553,6826.8,1.05,1.0
ECO02516,7364.9,9.37,11.12,230.087,13.806,7364.9,1.11,1.0
ECO02517,7039.2,9.89,13.01,199.376,20.62,6826.8,1.06,1.0
ECO02518,5938.7,10.11,11.29,164.878,18.852,5938.7,1.11,1.0
ECO02519,6263.7,10.15,12.3,173.351,32.603,6333.4,1.06,1.0
ECO02520,7084.2,8.75,10.89,210.752,19.256,7084.2,1.11,1.0
ECO02521,4207.2,9.21,11.67,149.251,15.556,4309.5,1.01,1.0
ECO02522,6258.5,10.19,11.31,164.317,18.201,6258.5,1.06,1.0
ECO02523,2792.8,8.49,10.83,166.911,18.454,2792.8,1.26,1.0
ECO02524,5063.8,8.81,10.9,166.903,19.868,5063.8,1.15,1.0
ECO02525,4930.8,8.79,10.95,175.843,18.547,4930.8,1.15,1.0
ECO02526,5965.7,9.09,10.81,177.461,19.145,5965.7,1.2,1.0
ECO02527,7146.6,9.11,11.05,175.565,19.07,7146.6,1.1,1.0
ECO02528,6115.0,9.55,11.6,177.049,19.157,6008.8,1.06,1.0
ECO02529,6176.5,9.21,11.09,177.278,19.168,6176.5,1.11,1.0
ECO02530,5575.4,9.97,11.31,173.34,0.799,5575.4,1.08,1.0
ECO02531,5743.3,9.03,11.11,176.171,19.053,5745.0,1.06,1.0
ECO02532,6802.1,8.91,11.1,199.07,20.568,6815.7,1.09,1.0
ECO02533,6829.3,9.07,11.1,199.068,20.549,6815.7,1.04,1.0
ECO02534,5958.6,9.49,11.6,176.946,19.082,6008.8,1.11,1.0
